ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,catalyst_days,catalyst_mode,mom_state,risk_flags,size_band,size_reasons,archetype,eligible,composite_rank,composite_score
KALV,"KalVista Pharmaceuticals, Inc.",1,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.200315,0.610497,161,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed,drug_developer,1,64,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",2,6.45,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.108833,0.632597,100,specific_days,tailwind,high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,35,0.1
PVLA,"Palvella Therapeutics, Inc.",3,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.285489,0.654696,40,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,91,0.1
PRAX,"Praxis Precision Medicines, Inc",4,6.45,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.27918,0.671271,132,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,drug_developer,1,89,0.1
PHVS,Pharvaris N.V.,5,2.71,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.597792,0.71547,12,specific_days,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,drug_developer,1,190,0.09254273684210526
RVMD,"Revolution Medicines, Inc.",6,6.45,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.304416,0.726519,100,specific_days,tailwind,overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,97,0.1
IRON,"Disc Medicine, Inc.",7,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.187697,0.720994,101,specific_days,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,60,0.1
ALMS,Alumis Inc.,8,6.45,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.026814,0.732044,162,specific_days,tailwind,high_vol|high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,drug_developer,1,9,0.1
SION,"Sionna Therapeutics, Inc.",9,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.799685,0.925414,132,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,drug_developer,1,254,0.0646411489361702
ORKA,"Oruka Therapeutics, Inc.",10,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.79653,0.914365,132,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,253,0.0646411489361702
FDMT,"4D Molecular Therapeutics, Inc.",11,0.68,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.682965,0.91989,132,specific_days,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|high_risk|cost_haircut_<=2000bps,drug_developer,1,217,0.0743638577586207
DNTH,"Dianthus Therapeutics, Inc.",12,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.676656,0.941989,161,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,215,0.0743638577586207
OCGN,"Ocugen, Inc.",13,1.35,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.594637,0.798343,28,specific_days,neutral,,S,tier_a_dev|runway_short|cost_haircut_<=2000bps,drug_developer,1,189,0.09254273684210526
CNTA,Centessa Pharmaceuticals plc,14,5.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.670347,0.936464,100,specific_days,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,213,0.0743638577586207
CGON,"CG Oncology, Inc.",15,5.48,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.667192,0.903315,132,specific_days,tailwind,overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,212,0.0743638577586207
ARTV,"Artiva Biotherapeutics, Inc.",16,2.71,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.05836,0.743094,71,specific_days,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,drug_developer,1,19,0.1
CRSP,CRISPR Therapeutics AG,17,6.45,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.105678,0.770718,131,specific_days,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,34,0.1
